title,description,datetime,category,source,link
The Racial Gap in the Financial Industry,"Jim Casselberry, CEO and co-founder at Known, joins the podcast to discuss DEI in the banking sector.",2023-05-22 05:55:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/racial-gap-financial-industry/386610/
"Federal Labor Law Applies to Civilian Technicians in State National Guards, Supreme Court Affirms","The state of Ohio had argued it did not fall under the jurisdiction of the Federal Labor Relations Authority, despite the fact that “dual status technicians” are federal employees.",2023-05-19 15:59:25-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/federal-labor-law-applies-civilian-technicians-state-national-guards-supreme-court-affirms/386587/
"Union and Alaska Army Posts Resolve Differences Over Official Time and Illegal Contract, But Other Fights Remain","Despite agreeing to drop the illegal contract the agency unilaterally imposed on AFGE employees in 2019, union officials say management continues to resist the Biden administration’s pro-labor policies.",2023-05-19 15:22:43-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/union-and-alaska-army-posts-resolve-differences-over-official-time-and-illegal-contract-other-fights-remain/386581/
EEOC Alerts Employers to AI Discrimination Risks,The agency explains how existing civil rights protections apply to artificial intelligence applications in the workplace.,2023-05-19 10:18:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/eeoc-alerts-employers-ai-discrimination-risks/386568/
There is No Firm Plan Yet for Feds' Pay in a Debt Ceiling Breach,GovExec Senior Correspondent Eric Katz joins the podcast to discuss the ongoing negotiations as a default looms.,2023-05-19 05:55:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/there-no-firm-plan-yet-feds-pay-debt-ceiling-breach/386551/
Pay Raises and Hiring Are Where Lawmakers Agree in DHS Spending BiIl,Other common ground on the Homeland Security Department's spending levels is harder to come by.,2023-05-18 16:35:31-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/pay-raises-and-hiring-are-where-lawmakers-agree-dhs-spending-biil/386541/
Survey: 45% of Gov Employees May Walk if Agencies Reduce Remote Work Flexibility,The survey suggests more than half of government employees prefer to work for an agency that offers hybrid and remote flexibility.,2023-05-18 10:00:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/survey-45-gov-employees-may-walk-if-agencies-reduce-remote-work-flexibility/386469/
Remote Work Has Been Controversial For Decades,Tom Shoop joins the podcast to discuss the history of federal telework policy.,2023-05-17 05:00:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/remote-work-has-been-controversial-decades/386443/
Could a New COVID Vaccine Offer Lifelong Protection?,"""We need a better vaccine, one that provides years of robust protection with fewer booster shots against a variety of SARS-CoV-2 strains.""",2023-05-16 19:00:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/could-new-covid-vaccine-offer-lifelong-protection/386428/
Anti-Telework Bill Makes Its Way to the Senate,"The SHOW UP Act, which narrowly passed the House in February, requires federal agencies to revert to their telework policies prior to the COVID-19 pandemic.",2023-05-16 16:05:44-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/anti-telework-bill-makes-its-way-senate/386424/
The General Schedule is 'Stuck in the Mid-20th Century',The National Academy of Public Administration's Doris Hausser and Kimberly Walton join the podcast to discuss changes to the GS system.,2023-05-16 06:00:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/general-schedule-stuck-mid-20th-century/386369/
"From Rescuing Plane Crash Survivors to Preventing Violence, Letter Carriers Recognized for Heroic Actions",Two dozen mail men and women earn awards for life-saving courage displayed on the job.,2023-05-12 11:00:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/rescuing-plane-crash-survivors-preventing-violence-letter-carriers-recognized-heroic-actions/386268/
"Crimes Targeting Mail Carriers Are on the Rise, and USPS Is Taking New Steps to Confront Them",Rates of robberies and other mail-related crimes are on pace to far exceed those experienced in 2022.,2023-05-12 09:00:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/crimes-targeting-mail-carriers-are-rise-and-usps-taking-new-steps-confront-them/386279/
The IRS Answered 2.4M More Taxpayer Phone Calls During 2023 Filing Season,Inflation Reduction Act funding paid dividends for the IRS during the 2023 tax filing season.,2023-05-12 06:00:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/irs-answered-24m-more-taxpayer-phone-calls-during-2023-filing-season/386251/
"Remote Work Can Bring Tensions, but Managers Can Calm Them",Shane Spraggs joins the podcast to discuss how organizations can successfully implement telework.,2023-05-12 05:55:00-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/remote-work-can-bring-tensions-managers-can-calm-them/386271/
"Feds Could Be Fired at Any Time for Any Reason, Under a Bill That Was Just Reintroduced",The bill also would abolish the Merit Systems Protection Board and threatens to reduce former federal employees’ retirement benefits if they file “frivolous” appeals of adverse personnel actions.,2023-05-11 17:01:47-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/feds-could-be-fired-any-time-any-reason-under-bill-was-just-reintroduced/386258/
"Biden Deploys Thousands to the Border, and Some of the New Assignments Aren't Optional",At least some staff at the departments of Homeland Security and Defense are facing mandatory assignments as an expected migrant surge strains resources.,2023-05-11 12:13:30-04:00,Workforce,GovExec,https://www.govexec.com/workforce/2023/05/biden-deploys-thousands-federal-personnel-border/386230/
A New Retirement Resource,OPM offers a five-step guide to the sometimes confusing retirement process.,2023-05-25 15:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/new-retirement-resource/386775/
"A Labor Economist Predicts Stability in the Fed Pay Trendline, But With a Big Caveat","“There is always a long lag between when higher inflation starts to eat into a fed paycheck and when that paycheck starts to respond to inflation,” one compensation expert says.",2023-05-24 07:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/labor-economist-predicts-stability-fed-pay-trendline-big-caveat/386712/
"A New Guide to the Retirement Process Could Help Feds Avoid Pitfalls, Manage Expectations",OPM's new three-page guide to the federal retirement process will be updated on a monthly basis to reflect anticipated wait times for federal retirees to begin receiving their annuity payments.,2023-05-23 16:13:02-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/new-guide-retirement-process-could-help-feds-avoid-pitfalls-manage-expectations/386698/
Your Guide to Virtual Retirement Resources,Advances in technology have made it easier to get educated on federal retirement benefits without leaving your computer.,2023-05-18 15:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/your-guide-virtual-retirement-resources/386475/
Fed Health Care Changes and the End of the COVID-19 Public Health Emergency,Some over-the-counter and out-of-network coverage may be different now that the pandemic emergency is over.,2023-05-18 06:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/fed-health-care-end-covid-19-public-health-emergency/386456/
"Fight the Long-Running FEHBP Abortion Ban, Gender Equity Group Urges House Democrats","The Department of Justice Gender Equality Network said the Hyde amendment unfairly makes women’s health care decisions more costly and traumatic, even when covered by exceptions in cases of rape, incest or the health of the mother.",2023-05-17 16:15:31-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/axe-fehbp-abortion-ban-gender-equity-group-urges-house-democrats/386490/
Fed Pay and Benefits Could be Hit Hard by Debt Ceiling Wheeling and Dealing,There are a few scenarios that could be bad for federal workers in the debt ceiling negotiations.,2023-05-17 07:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/fed-pay-and-benefits-could-be-hit-hard-debt-ceiling-wheeling-and-dealing/386444/
"Mandatory Overtime at VA Is Not Going Away Any Time Soon, Though Officials Acknowledge It's a Problem",It is all hands on deck as VA looks to handle a surge of new work.,2023-05-16 15:13:33-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/mandatory-overtime-va-not-going-away-any-time-soon-though-officials-acknowledge-its-problem/386420/
Pay Cuts Have Rural Letter Carriers ‘Scared’ and ‘Outraged’,DeJoy says the situation is “unfortunate” but wasn't his decision and “it is what it is.”,2023-05-15 18:00:03-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/pay-cuts-have-rural-letter-carriers-scared-and-outraged/386376/
Federal Prison Employees Ask the Supreme Court to Review COVID Hazard Pay Case,Attorneys for nearly 200 U.S. Bureau of Prisons workers in Connecticut said a federal appellate court effectively made it impossible for any federal worker to qualify for hazard pay related to “virulent biologicals” with its interpretation of federal regulations.,2023-05-15 16:57:44-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/federal-prison-employees-ask-supreme-court-review-covid-hazard-pay-case/386366/
Social Security Facts and Myths,How much do you know about these key retirement benefits?,2023-05-11 15:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/social-security-facts-and-myths/386195/
Congressional Dems Reintroduce Bill to Revamp Federal Firefighter Pay and Benefits,"The Tim Hart Wildland Firefighter Classification and Pay Parity Act would ensure federal wildland firefighters make at least $20 per hour, among other things.",2023-05-10 16:04:05-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/congressional-dems-reintroduce-bill-revamp-federal-firefighter-pay-benefits/386190/
"Ditch Salary History When Setting Job Applicants’ Pay, OPM Proposes","Aimed at reducing gender- and ethnicity-based pay gaps, the initiative would also apply tighter guard rails in cases when an applicant has a competing and higher-paying job offer.",2023-05-10 10:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/ditch-salary-history-when-setting-job-applicants-pay-opm-proposes/386140/
'Benefits Envy' May Be Partly to Blame for the Erosion of Fed Compensation,"“The sense that public employees have stuff that’s better” than that of private-sector workers persists, says one expert.",2023-05-10 07:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/fed-pay-salary-compensation-eroded-benefits-envy/386119/
Thank the People Who Make Sure You Get Your Benefits,Public Service Recognition Week is a good time to honor those who created and those who maintain the federal retirement system.,2023-05-04 15:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/thank-people-who-make-sure-you-get-your-benefits/385948/
TSP Returns Stayed Mostly Positive for April,"All but one of the five individual funds in the retirement savings program grew for the month, and all were in the black so far for the year.",2023-05-03 13:22:19-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/tsp-returns-stayed-mostly-positive-april/385927/
TSP’s G Fund and The Debt Ceiling,"When the government suspends reinvestments in the G Fund while it shores up its finances, one expert argues they should account for the missed payments separately from actual returns.",2023-05-03 09:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/tsp-g-fund-debt-ceiling-market-turmoil/385889/
OPM Tests Chatbot For Retirement Services,The retirement services chatbot is designed to answer easy questions to free up call center resources for more complex inquiries.,2023-05-02 08:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/05/opm-tests-chatbot-retirement-services/385852/
The Best Age for Retirement,It’s not the same for everybody.,2023-04-27 15:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/04/best-age-retirement/385644/
Pay and Prestige For Civil Servants: The Historical Advantages—and Disadvantages—of Government Work,"The advantages have “helped to recruit and keep some very good people in government work,” according to one academic.",2023-04-26 07:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/04/pay-prestige-civil-servants-historical-advantages-disadvantages-government-work/385623/
The TSP Wouldn’t Be Affected By McCarthy’s Plan to Raise the Debt Ceiling and Cut Spending,The House could vote on the plan later this week.,2023-04-25 14:39:03-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/04/tsp-wouldnt-be-affected-mccarthys-plan-raise-debt-ceiling-and-cut-spending/385602/
What Feds Need to Know About Getting the Most Out of the TSP,Abraham Grungold joins the podcast to discuss his decades of experience with the Thrift Savings Plan.,2023-04-24 05:55:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/04/what-feds-need-know-about-getting-most-out-tsp/385517/
Getting Credit for Your Work,Carefully documenting previous military or civilian service can lead to an earlier retirement and a bigger benefit.,2023-04-20 15:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/04/getting-credit-your-work/385424/
"From Wildland Firefighters to Defense Language Instructors, Sometimes The Pay Is Way Too Low",Defense Language Institute employees are now in a pitched struggle to gain better pay.,2023-04-19 12:00:00-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/04/wildland-firefighters-defense-language-instructors-sometimes-pay-way-too-low/385362/
Feds Could Soon See Better Child Care Options Under a New Executive Order,"A plan to revamp federal employees’ access to child care came Tuesday as part of a broad effort by President Biden to improve the affordability of care services for children and adult family members, as well as boost care workers’ compensation.",2023-04-18 17:13:54-04:00,Pay & Benefits,GovExec,https://www.govexec.com/pay-benefits/2023/04/feds-could-soon-see-better-child-care-options-under-new-executive-order/385344/
Secretary Haaland Highlights Collaborative Conservation in the Face of the Climate Crisis at United Nations 2023 Water Conference,"Today on World Water Day, Secretary Haaland delivered the national statement on behalf of the United States at the United Nations 2023 Water Conference in New York City.",2023-03-22 16:44:16-04:00,Management,DOI,https://www.doi.gov/pressreleases/secretary-haaland-highlights-collaborative-conservation-face-climate-crisis-united
"In Oregon, Secretary Haaland Highlights Investments in Wildland Fire and Outdoor Recreation Economies","Secretary Haaland was in Oregon this weekend to highlight Biden-Harris administration investments to support wildland fire preparedness, water management and outdoor recreation opportunities across the state.",2023-03-20 12:24:15-04:00,Management,DOI,https://www.doi.gov/pressreleases/oregon-secretary-haaland-highlights-investments-wildland-fire-and-outdoor-recreation
Secretary Haaland Announces Nearly $50 Million for Wildfire Mitigation and Resilience from Bipartisan Infrastructure Law,"Today, Interior announced nearly $50 million in new allocations from the Bipartisan Infrastructure Law to support wildland fire management in fiscal year 2023.",2023-03-17 15:27:09-04:00,Management,DOI,https://www.doi.gov/pressreleases/secretary-haaland-announces-nearly-50-million-wildfire-mitigation-and-resilience
